original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
2849,The vast majority of Muslims are unemployed and refuse to work.,Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,economics,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
1401,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,generic,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
313,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,islamization,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
1510,"Europe is civilised, Muslims should not stay there.",If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,generic,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
3764,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,crimes,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
2853,The vast majority of Muslims are unemployed and refuse to work.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",1,1,Islamophobia,economics,question,21.0,female,Master,ENT1ST0022HS0017CN001197,2,2,
445,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
1703,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,terrorism,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
235,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
4015,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
32,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,crimes,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
550,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,rapism,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
2285,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,rapism,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
2565,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,rapism,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
417,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,List of positive news stories.,0,1,Islamophobia,rapism,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
603,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",Replace islam with any other religion and see just how deeply offensive what you just said is.,0,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,0,0,
2249,"Muslims love the islamic law so much, then why do not they move in islamic countries?","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2741,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,culture,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
81,Islam is a religion mostly based on conquest and violence.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
331,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,crimes,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
3851,"Europe is civilised, Muslims should not stay there.","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,generic,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2321,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",I think you are confusing Islam with the crusades.,0,1,Islamophobia,"crimes , rapism",humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2192,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,culture,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
355,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,islamization,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
648,Almost all Muslims in the UK are jobless and choose not to work.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,economics,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
640,Almost all Muslims in the UK are jobless and choose not to work.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,economics,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
2539,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,rapism,facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
1491,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.",What does that even mean?,0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
0,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.",List of positive news stories.,0,1,Islamophobia,rapism,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
3922,We must send Islamics back to their native countries. They are too different from us.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
575,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,culture,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
1163,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?","Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,terrorism,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
3467,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,Apart from all the scientists that are also muslim?,0,1,Islamophobia,culture,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
