original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
416,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,Rapists will use any excuse to justify their actions. This is an abhorrent individual.,0,1,Islamophobia,rapism,facts,21.0,female,Bachelor,ENT1ST0019HS0002CN001086,,,
465,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,Rapists will use any excuse to justify their actions. This is an abhorrent individual.,0,1,Islamophobia,generic,facts,21.0,female,Bachelor,ENT1ST0019HS0002CN001086,,,
366,"Where there is Islam, there cannot be peace.",Rapists will use any excuse to justify their actions. This is an abhorrent individual.,0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0002CN001086,,,
2525,Their Prophet was a paedophile.,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0,1,Islamophobia,rapism,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
2617,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0,1,Islamophobia,generic,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
2492,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0,1,Islamophobia,islamization,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
2847,The vast majority of Muslims are unemployed and refuse to work.,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",1,1,Islamophobia,economics,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
2170,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",1,1,Islamophobia,crimes,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
2418,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0,1,Islamophobia,culture,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
2319,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0,1,Islamophobia,"crimes , rapism",hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
84,Islam is a religion mostly based on conquest and violence.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
422,"Europe is civilised, Muslims should not stay there.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,generic,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
230,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
17,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,1,2,
371,"Where there is Islam, there cannot be peace.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
318,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,islamization,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
351,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,Replace islam with any other religion and see just how deeply offensive what you just said is.,0,1,Islamophobia,islamization,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,0,0,
517,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,terrorism,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,1,2,
668,The vast majority of Muslims are unemployed and refuse to work.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,0,Islamophobia,economics,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
2751,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,culture,facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2252,"Muslims love the islamic law so much, then why do not they move in islamic countries?",Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,culture,facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2512,"Where there is Islam, there cannot be peace.",Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,culture,facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2328,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,"crimes , rapism",facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2357,"All Muslims should be deported, no one wants them here.",Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,generic,facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2726,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,"culture , islamization",facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2775,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,terrorism,facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
2834,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.","Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,"crimes , rapism , terrorism",question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2581,"Europe is civilised, Muslims should not stay there.","Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,generic,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2656,We must send Islamics back to their native countries. They are too different from us.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2138,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.","Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2600,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
33,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.",So much hatred. We must respect and understand all peoples.,1,0,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0132CN000744,,,
472,We should pay attention to not offend Muslims while celebrating Christmas in our country.,So much hatred. We must respect and understand all peoples.,1,0,Islamophobia,islamization,denouncing,25.0,male,Master,ENT1ST0014HS0132CN000744,,,
624,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,So much hatred. We must respect and understand all peoples.,1,0,Islamophobia,"culture , islamization",denouncing,25.0,male,Master,ENT1ST0014HS0132CN000744,,,
429,"Europe is civilised, Muslims should not stay there.",So much hatred. We must respect and understand all peoples.,1,0,Islamophobia,generic,denouncing,25.0,male,Master,ENT1ST0014HS0132CN000744,,,
333,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,So much hatred. We must respect and understand all peoples.,1,0,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0132CN000744,,,
